StartTime,EndTime,HydroPowerProduction
26/04/2023 17:40,26/04/2023 17:40,1335.1
26/04/2023 17:43,26/04/2023 17:43,1348.3
26/04/2023 17:46,26/04/2023 17:46,1336.2
26/04/2023 17:49,26/04/2023 17:49,1343.3
26/04/2023 17:52,26/04/2023 17:52,1313.8
26/04/2023 17:55,26/04/2023 17:55,1443.6
26/04/2023 17:58,26/04/2023 17:58,1572.8
26/04/2023 18:01,26/04/2023 18:01,1602.5
26/04/2023 18:04,26/04/2023 18:04,1617.8
26/04/2023 18:07,26/04/2023 18:07,1647.2
26/04/2023 18:10,26/04/2023 18:10,1643.2
26/04/2023 18:13,26/04/2023 18:13,1632.7
26/04/2023 18:16,26/04/2023 18:16,1651.5
26/04/2023 18:19,26/04/2023 18:19,1648.8
26/04/2023 18:22,26/04/2023 18:22,1639
26/04/2023 18:25,26/04/2023 18:25,1665.5
26/04/2023 18:28,26/04/2023 18:28,1686.5
26/04/2023 18:31,26/04/2023 18:31,1698.7
26/04/2023 18:34,26/04/2023 18:34,1696
26/04/2023 18:37,26/04/2023 18:37,1678.2
26/04/2023 18:40,26/04/2023 18:40,1676.9
26/04/2023 18:43,26/04/2023 18:43,1641.7
26/04/2023 18:46,26/04/2023 18:46,1613.5
26/04/2023 18:49,26/04/2023 18:49,1639.8
26/04/2023 18:52,26/04/2023 18:52,1688
26/04/2023 18:55,26/04/2023 18:55,1721.3
26/04/2023 18:58,26/04/2023 18:58,1740
26/04/2023 19:01,26/04/2023 19:01,1766.1
26/04/2023 19:04,26/04/2023 19:04,1778.3
26/04/2023 19:07,26/04/2023 19:07,1855.6
26/04/2023 19:10,26/04/2023 19:10,1920
26/04/2023 19:13,26/04/2023 19:13,1927.3
26/04/2023 19:16,26/04/2023 19:16,1925
26/04/2023 19:19,26/04/2023 19:19,1898.3
26/04/2023 19:22,26/04/2023 19:22,1964.8
26/04/2023 19:25,26/04/2023 19:25,2011.3
26/04/2023 19:28,26/04/2023 19:28,2049.5
26/04/2023 19:31,26/04/2023 19:31,2050.5
26/04/2023 19:34,26/04/2023 19:34,2036.5
26/04/2023 19:37,26/04/2023 19:37,2031.7
26/04/2023 19:40,26/04/2023 19:40,2043.5
26/04/2023 19:43,26/04/2023 19:43,2048.3
26/04/2023 19:46,26/04/2023 19:46,2040.8
26/04/2023 19:49,26/04/2023 19:49,2053.3
26/04/2023 19:52,26/04/2023 19:52,2045.2
26/04/2023 19:55,26/04/2023 19:55,2023.5
26/04/2023 19:58,26/04/2023 19:58,2043.7
26/04/2023 20:01,26/04/2023 20:01,2041.3
26/04/2023 20:04,26/04/2023 20:04,2006.8
26/04/2023 20:07,26/04/2023 20:07,2077.4
26/04/2023 20:10,26/04/2023 20:10,2133.5
26/04/2023 20:13,26/04/2023 20:13,2136.3
26/04/2023 20:16,26/04/2023 20:16,2180
26/04/2023 20:19,26/04/2023 20:19,2191
26/04/2023 20:22,26/04/2023 20:22,2196.2
26/04/2023 20:25,26/04/2023 20:25,2216.6
26/04/2023 20:28,26/04/2023 20:28,2229.5
26/04/2023 20:31,26/04/2023 20:31,2211.2
26/04/2023 20:34,26/04/2023 20:34,2211.3
26/04/2023 20:37,26/04/2023 20:37,2204.7
26/04/2023 20:40,26/04/2023 20:40,2213.8
26/04/2023 20:43,26/04/2023 20:43,2214.3
26/04/2023 20:46,26/04/2023 20:46,2235.2
26/04/2023 20:49,26/04/2023 20:49,2254.7
26/04/2023 20:52,26/04/2023 20:52,2278.3
26/04/2023 20:55,26/04/2023 20:55,2301.7
26/04/2023 20:58,26/04/2023 20:58,2312.3
26/04/2023 21:01,26/04/2023 21:01,2340
26/04/2023 21:04,26/04/2023 21:04,2307.4
26/04/2023 21:07,26/04/2023 21:07,2291.3
26/04/2023 21:10,26/04/2023 21:10,2300.3
26/04/2023 21:13,26/04/2023 21:13,2322.7
26/04/2023 21:16,26/04/2023 21:16,2321.7
26/04/2023 21:19,26/04/2023 21:19,2265.5
26/04/2023 21:22,26/04/2023 21:22,2218
26/04/2023 21:25,26/04/2023 21:25,2196.8
26/04/2023 21:28,26/04/2023 21:28,2204.5
26/04/2023 21:31,26/04/2023 21:31,2197.8
26/04/2023 21:34,26/04/2023 21:34,2200.5
26/04/2023 21:37,26/04/2023 21:37,2230.1
26/04/2023 21:40,26/04/2023 21:40,2264.8
26/04/2023 21:43,26/04/2023 21:43,2267.8
26/04/2023 21:46,26/04/2023 21:46,2271.2
26/04/2023 21:49,26/04/2023 21:49,2259.7
26/04/2023 21:52,26/04/2023 21:52,2268.5
26/04/2023 21:55,26/04/2023 21:55,2243.5
26/04/2023 21:58,26/04/2023 21:58,2299
26/04/2023 22:01,26/04/2023 22:01,2317
26/04/2023 22:04,26/04/2023 22:04,2322
26/04/2023 22:07,26/04/2023 22:07,2324.5
26/04/2023 22:10,26/04/2023 22:10,2314.2
26/04/2023 22:13,26/04/2023 22:13,2252.2
26/04/2023 22:16,26/04/2023 22:16,2226.3
26/04/2023 22:19,26/04/2023 22:19,2167.5
